Booking_ID,Hotel_ID,Customer_Persona_ID,Room_Type_ID,Booking_Date_ID,CheckIn_Date_ID,CheckOut_Date_ID,Booking_Amount_SAR,Commission_Rate_Pct,Commission_Amount_SAR,Payment_Method,Payment_Status,Cancellation_Flag,Cancellation_Date_ID,Cancellation_Reason,Length_Of_Stay_Nights,Number_Of_Guests,Repeat_Customer_Flag,Source_Channel_ID,Loyalty_Member_Flag,Loyalty_Discount_Applied_Pct,Lead_Time_Days
10205,1067,4,106,20240101,20240113,20240117,1188.0,19.86804709165183,236.03,Installments,Completed,0,,,4,1,1,1,0,11.3,12
10206,1055,7,102,20240101,20240119,20240122,2426.4,20.377542140241612,494.44,Installments,Completed,0,,,3,1,0,3,1,6.78,18
10207,1010,8,107,20240101,20240117,20240121,8100.0,24.109865744311207,1952.9,Mada,Completed,0,,,4,4,0,1,0,,16
10208,1010,2,105,20240101,20240118,20240120,1404.0,17.8983659883508,251.29,Mada,Completed,0,,,2,1,0,2,1,,17
10209,1019,7,102,20240101,20240118,20240122,1944.0,24.5739164910812,477.72,Mada,Completed,1,20240102.0,Change of Plans,4,3,1,2,1,13.35,17
10210,1024,8,102,20240101,20240113,20240116,2025.0,23.513877224254742,476.16,Mada,Completed,0,,,3,3,1,4,0,,12
10211,1037,8,106,20240101,20240113,20240116,2632.5,24.001185908429218,631.83,Installments,Completed,0,,,3,2,0,3,0,,12
10212,1041,5,106,20240101,20240113,20240116,2426.4,22.121991272256984,536.77,CreditCard,Completed,0,,,3,3,0,4,0,,12
10213,1014,3,104,20240105,20240117,20240120,788.58,23.417929953382604,184.67,Mada,Completed,0,,,3,1,0,1,0,,12
10214,1028,8,103,20240103,20240119,20240121,909.9,20.434693239181186,185.94,Mada,Completed,0,,,2,3,1,1,0,,16
10215,1022,3,108,20240101,20240119,20240122,4050.0,19.462204438390017,788.22,Mada,Completed,0,,,3,4,1,3,0,7.07,18
10216,1061,2,105,20240101,20240116,20240118,1080.0,15.399046985848976,166.31,Installments,Completed,0,,,2,2,1,4,0,,15
10217,1033,6,108,20240101,20240117,20240122,4320.0,20.163717821675704,871.07,Mada,Completed,0,,,5,1,0,2,0,10.15,16
10218,1020,2,104,20240101,20240114,20240118,1213.2,18.62222944215091,225.92,Mada,Completed,0,,,4,1,0,4,0,,13
10219,1032,3,101,20240107,20240113,20240115,1213.2,20.73486511352268,251.56,CreditCard,Completed,1,20240109.0,Other,2,2,0,4,0,,6
10220,1037,8,103,20240102,20240118,20240120,2426.4,19.49203361619457,472.95,CreditCard,Completed,0,,,2,2,0,2,0,,16
10221,1044,2,101,20240101,20240118,20240121,1404.0,17.298137871787798,242.87,CreditCard,Completed,0,,,3,4,0,1,1,,17
10222,1069,1,107,20240112,20240119,20240121,2632.5,15.93189965801246,419.41,Installments,Completed,0,,,2,1,0,4,1,,7
10223,1074,4,102,20240103,20240115,20240117,485.28,16.338831056246015,79.29,Mada,Completed,0,,,2,4,1,1,0,,12
10224,1001,6,102,20240101,20240117,20240122,4320.0,21.87766736777776,945.12,CreditCard,Completed,0,,,5,3,1,4,0,,16
10225,1027,8,105,20240107,20240119,20240121,1188.0,16.78719597832955,199.43,Mada,Completed,0,,,2,4,0,1,0,,12
10226,1028,1,103,20240101,20240113,20240116,1620.0,22.86081122893377,370.35,Mada,Completed,0,,,3,1,0,2,0,,12
10227,1034,5,101,20240101,20240113,20240118,1091.88,15.800397366958027,172.52,CreditCard,Completed,1,20240108.0,Schedule Conflict,5,4,1,3,1,,12
10228,1022,3,102,20240103,20240117,20240120,2025.0,18.597399982754634,376.6,Mada,Completed,0,,,3,3,0,4,0,,14
10229,1071,4,104,20240101,20240114,20240119,1944.0,18.474750888592574,359.15,Mada,Completed,0,,,5,1,1,4,0,,13
10230,1015,5,108,20240101,20240116,20240120,3037.5,23.76113046243067,721.74,Mada,Completed,0,,,4,2,0,4,0,,15
10231,1015,4,104,20240107,20240117,20240119,1404.0,18.82673245919211,264.33,Mada,Completed,0,,,2,3,0,1,0,7.87,10
10232,1044,5,103,20240106,20240119,20240121,1213.2,19.765554540892897,239.8,Installments,Completed,0,,,2,2,0,2,1,7.65,13
10233,1032,2,108,20240101,20240115,20240118,3645.0,16.55995568476159,603.61,Installments,Failed,0,,,3,1,0,3,0,,14
10234,1024,3,101,20240101,20240117,20240121,3037.5,18.97879497871494,576.48,Installments,Completed,0,,,4,4,0,1,0,,16
10235,1016,6,106,20240101,20240117,20240120,2227.5,18.156512654513907,404.44,Installments,Completed,1,20240104.0,Found Better Price,3,2,0,2,1,,16
10236,1024,6,106,20240101,20240116,20240118,864.0,17.105324821106564,147.79,Mada,Completed,0,,,2,2,0,2,0,,15
10237,1056,3,108,20240113,20240118,20240121,4320.0,16.458437353375363,711.0,CreditCard,Completed,0,,,3,4,1,3,0,,5
10238,1013,8,102,20240103,20240117,20240119,4050.0,15.600363777240165,631.81,Mada,Completed,0,,,2,3,1,3,0,,14
10239,1026,6,108,20240105,20240120,20240122,4050.0,24.79373133035817,1004.15,Installments,Completed,0,,,2,1,1,3,0,,15
10240,1044,3,106,20240101,20240119,20240122,864.0,23.489007719388084,202.95,CreditCard,Completed,0,,,3,3,0,4,1,,18
10241,1067,3,104,20240106,20240119,20240121,864.0,16.673181070676907,144.06,Installments,Completed,0,,,2,1,1,4,1,13.79,13
10242,1051,2,107,20240104,20240114,20240116,2632.5,16.039284040216526,422.23,Mada,Completed,0,,,2,3,0,2,1,,10
10243,1046,5,108,20240101,20240114,20240116,1188.0,19.67193476669353,233.7,CreditCard,Completed,0,,,2,2,0,4,0,,13
10244,1069,2,108,20240103,20240118,20240120,1944.0,19.81651682702214,385.23,Mada,Completed,0,,,2,3,1,1,1,,15
10245,1037,8,105,20240107,20240116,20240119,1080.0,21.87769963756862,236.28,CreditCard,Completed,0,,,3,3,0,1,0,13.82,9
10246,1032,2,107,20240108,20240117,20240119,485.28,23.28426855641291,112.99,Installments,Completed,0,,,2,3,1,3,0,,9
10247,1038,8,104,20240101,20240115,20240118,667.26,21.177294139025154,141.31,Mada,Failed,0,,,3,1,0,1,1,7.69,14
10248,1002,6,107,20240110,20240119,20240122,788.58,16.506836936974885,130.17,Mada,Completed,0,,,3,4,0,4,0,5.8,9
10249,1035,5,107,20240101,20240114,20240117,1404.0,20.431919505458083,286.86,CreditCard,Completed,0,,,3,2,1,4,1,,13
10250,1013,5,106,20240101,20240117,20240120,8100.0,19.728255449915153,1597.99,CreditCard,Completed,0,,,3,1,0,1,1,,16
10251,1007,7,106,20240106,20240116,20240119,8100.0,24.7327406043506,2003.35,CreditCard,Completed,0,,,3,3,0,4,0,5.42,10
10252,1020,6,101,20240106,20240119,20240122,1404.0,17.48722256404895,245.52,CreditCard,Completed,0,,,3,2,0,1,1,14.82,13
10253,1057,3,105,20240101,20240120,20240122,8100.0,15.213528326842932,1232.3,CreditCard,Completed,0,,,2,4,0,4,1,8.48,19
10254,1071,5,106,20240106,20240116,20240119,788.58,20.31137430332791,160.17,Mada,Failed,0,,,3,4,0,1,0,,10
10255,1009,3,105,20240108,20240116,20240119,1620.0,16.898694524472187,273.76,Mada,Completed,0,,,3,3,1,1,1,,8
10256,1005,7,108,20240101,20240120,20240123,788.58,19.853702872366952,156.56,Installments,Completed,0,,,3,3,1,2,0,14.3,19
10257,1063,7,106,20240101,20240120,20240123,370.7,23.01019949010884,85.3,Installments,Completed,0,,,3,3,0,1,0,7.16,19
10258,1030,4,103,20240101,20240115,20240120,900.0,16.894604131066757,152.05,Installments,Completed,0,,,5,4,0,3,0,,14
10259,1022,8,106,20240106,20240115,20240117,269.6,20.046927805059617,54.05,Mada,Completed,0,,,2,3,0,4,0,,9
10260,1031,5,106,20240101,20240119,20240121,4500.0,18.750630748697237,843.78,Mada,Completed,0,,,2,4,1,1,0,,18
10261,1001,5,103,20240105,20240117,20240120,2400.0,17.14822812793556,411.56,CreditCard,Completed,0,,,3,3,1,3,0,,12
10262,1039,2,106,20240101,20240117,20240120,269.6,20.690649369201196,55.78,Mada,Completed,0,,,3,1,0,3,1,,16
10263,1008,2,104,20240110,20240115,20240117,1080.0,23.797925026501844,257.02,Installments,Completed,0,,,2,1,0,4,1,,5
10264,1073,1,107,20240109,20240119,20240121,606.6,20.024016104472327,121.47,Mada,Completed,0,,,2,1,1,3,0,8.36,10
10265,1007,7,103,20240110,20240119,20240122,900.0,17.62557976581745,158.63,CreditCard,Completed,0,,,3,2,0,2,0,,9
10266,1010,2,102,20240107,20240116,20240119,480.0,18.234116411562113,87.52,Installments,Completed,0,,,3,3,1,3,0,,9
10267,1045,4,104,20240101,20240116,20240120,1237.5,21.231821562783306,262.74,Installments,Completed,0,,,4,1,1,1,1,,15
10268,1037,8,108,20240110,20240121,20240124,606.6,21.937952250561175,133.08,CreditCard,Completed,0,,,3,2,1,3,0,,11
10269,1003,4,105,20240101,20240120,20240123,600.0,17.554563445621703,105.33,CreditCard,Completed,0,,,3,1,1,3,0,,19
10270,1014,4,107,20240102,20240121,20240123,505.5,23.674104428544812,119.67,Installments,Completed,0,,,2,1,0,4,0,,19
10271,1065,5,106,20240101,20240116,20240119,600.0,15.397524032547484,92.39,Mada,Completed,0,,,3,2,1,3,0,,15
10272,1008,1,105,20240102,20240121,20240125,1687.5,23.786772741911605,401.4,CreditCard,Completed,0,,,4,4,0,1,0,,19
10273,1031,6,108,20240101,20240119,20240122,2250.0,19.264649970124452,433.45,Installments,Completed,0,,,3,2,0,2,0,,18
10274,1019,2,103,20240101,20240119,20240122,2250.0,18.174962108419393,408.94,Mada,Completed,0,,,3,2,0,3,0,,18
10275,1057,5,104,20240112,20240118,20240120,1687.5,16.519570557706647,278.77,Installments,Completed,1,20240115.0,Change of Plans,2,1,1,4,1,,6
10276,1048,4,104,20240109,20240121,20240124,269.6,19.914455970663347,53.69,CreditCard,Completed,0,,,3,1,0,4,1,,12
10277,1027,8,106,20240101,20240122,20240125,674.0,24.271032061777937,163.59,Mada,Completed,0,,,3,4,0,1,0,,21
10278,1074,1,104,20240107,20240119,20240121,1125.0,20.206490912237488,227.32,Installments,Completed,0,,,2,1,0,1,1,,12
10279,1037,1,103,20240101,20240122,20240126,1200.0,19.224621824504414,230.7,Mada,Completed,0,,,4,4,1,1,1,,21
10280,1053,4,108,20240102,20240119,20240122,660.0,15.249121127939118,100.64,CreditCard,Completed,0,,,3,2,0,1,1,,17
10281,1068,3,107,20240103,20240116,20240118,900.0,22.268738358547285,200.42,Installments,Completed,0,,,2,2,0,2,1,12.69,13
10282,1040,3,104,20240102,20240119,20240121,660.0,17.887805374447467,118.06,CreditCard,Completed,0,,,2,3,1,4,0,,17
10283,1064,7,108,20240101,20240120,20240122,1348.0,20.88862327184309,281.58,CreditCard,Completed,0,,,2,1,1,3,0,,19
10284,1024,2,101,20240107,20240116,20240119,337.0,21.532768782155202,72.57,CreditCard,Completed,1,20240112.0,Change of Plans,3,2,1,3,0,,9
10285,1075,6,107,20240101,20240119,20240122,600.0,15.931262878217696,95.59,CreditCard,Completed,0,,,3,1,1,2,1,,18
10286,1053,2,102,20240115,20240120,20240122,4500.0,21.958294973451714,988.12,Mada,Completed,0,,,2,3,0,3,1,,5
10287,1073,4,105,20240104,20240117,20240119,660.0,19.92504453718516,131.51,CreditCard,Failed,0,,,2,1,0,1,0,11.15,13
10288,1006,1,104,20240106,20240119,20240121,1080.0,20.604155049178267,222.52,Installments,Completed,0,,,2,1,1,3,0,8.33,13
10289,1073,6,108,20240109,20240122,20240124,1125.0,23.320427699061415,262.35,Mada,Completed,0,,,2,2,0,4,0,,13
10290,1053,6,101,20240108,20240120,20240122,1125.0,23.35105735965619,262.7,CreditCard,Completed,0,,,2,3,0,3,1,13.41,12
10291,1069,5,106,20240106,20240120,20240122,269.6,16.87378910148083,45.49,Installments,Completed,0,,,2,4,1,2,0,,14
10292,1068,4,102,20240101,20240118,20240122,1200.0,16.12231272266922,193.47,Mada,Completed,0,,,4,4,0,2,1,,17
10293,1042,3,104,20240101,20240123,20240127,438.1,23.221385179629436,101.73,Installments,Completed,0,,,4,4,0,1,1,,22
10294,1060,5,101,20240101,20240119,20240124,438.1,20.20577712105067,88.52,Installments,Completed,0,,,5,2,1,2,1,,18
10295,1016,2,104,20240111,20240122,20240125,1200.0,16.574960147860413,198.9,Installments,Completed,0,,,3,3,1,3,0,8.11,11
10296,1057,1,102,20240109,20240121,20240123,674.0,15.289926862026421,103.05,Mada,Completed,0,,,2,4,1,4,0,,12
10297,1069,8,102,20240101,20240122,20240125,370.7,20.677893022581582,76.65,Mada,Completed,0,,,3,4,0,2,1,,21
10298,1051,8,108,20240101,20240119,20240123,606.6,22.887787063478797,138.84,CreditCard,Completed,0,,,4,1,1,4,0,8.49,18
10299,1014,5,108,20240101,20240121,20240124,780.0,18.258697282981117,142.42,Mada,Completed,0,,,3,2,0,2,0,,20
10300,1056,2,108,20240101,20240118,20240120,1080.0,20.445268801907684,220.81,CreditCard,Completed,0,,,2,4,1,1,0,14.56,17
10301,1014,1,102,20240101,20240121,20240126,900.0,18.274082429282004,164.47,CreditCard,Completed,0,,,5,1,0,2,0,11.16,20
10302,1027,5,107,20240113,20240118,20240121,2025.0,17.997353342941135,364.45,Installments,Completed,0,,,3,3,0,1,0,,5
10303,1038,1,106,20240101,20240123,20240126,606.6,24.01075695074239,145.65,CreditCard,Completed,0,,,3,1,1,4,0,,22
10304,1056,4,107,20240107,20240120,20240122,4500.0,21.624875603125254,973.12,Mada,Completed,0,,,2,2,1,2,1,5.16,13
10305,1056,8,107,20240113,20240123,20240126,438.1,16.372202682662227,71.73,Installments,Completed,0,,,3,4,0,4,0,9.25,10
10306,1064,6,101,20240107,20240122,20240124,4500.0,22.12129998965031,995.46,CreditCard,Completed,0,,,2,3,1,4,0,12.3,15
10307,1067,2,105,20240101,20240121,20240125,438.1,17.45231304112461,76.46,Installments,Completed,0,,,4,3,0,1,0,,20
10308,1043,5,103,20240114,20240122,20240125,1080.0,24.60581302477125,265.74,CreditCard,Completed,0,,,3,3,0,3,1,,8
10309,1007,5,108,20240101,20240122,20240125,1687.5,23.088957796795672,389.63,CreditCard,Completed,0,,,3,1,0,3,1,,21
10310,1033,3,108,20240101,20240124,20240128,438.1,21.038215396897037,92.17,Mada,Completed,0,,,4,3,0,2,0,,23
10311,1011,7,107,20240109,20240120,20240122,674.0,23.376142196055373,157.56,CreditCard,Completed,0,,,2,2,1,3,1,13.2,11
10312,1060,4,107,20240102,20240119,20240121,660.0,18.01367129953699,118.89,Installments,Completed,0,,,2,4,1,4,1,,17
10313,1041,6,107,20240110,20240121,20240124,1125.0,15.97364320737959,179.7,Installments,Completed,0,,,3,3,1,3,0,10.84,11
10314,1031,3,106,20240110,20240124,20240127,4500.0,20.1995232207631,908.98,Installments,Failed,0,,,3,1,0,1,0,,14
10315,1029,4,102,20240109,20240120,20240123,1687.5,17.518961071452463,295.63,Installments,Completed,1,20240112.0,Other,3,1,0,2,0,,11
10316,1024,8,105,20240101,20240118,20240121,900.0,19.669555772876578,177.03,Mada,Completed,0,,,3,3,1,1,1,8.89,17
10317,1034,4,107,20240104,20240120,20240122,370.7,15.693984813371433,58.18,CreditCard,Completed,0,,,2,1,1,4,1,,16
10318,1034,5,108,20240113,20240123,20240126,337.0,15.7291950337896,53.01,CreditCard,Completed,0,,,3,2,0,1,0,,10
10319,1043,8,108,20240101,20240119,20240123,600.0,20.153830029637042,120.92,Mada,Completed,0,,,4,1,0,1,0,,18
10320,1073,1,102,20240113,20240118,20240121,2025.0,18.334397128361147,371.27,Mada,Completed,0,,,3,3,1,4,0,7.03,5
10321,1025,6,108,20240108,20240122,20240124,480.0,23.96460697850347,115.03,CreditCard,Completed,0,,,2,4,0,2,1,14.96,14
10322,1050,8,101,20240101,20240122,20240125,505.5,19.99684151514918,101.08,CreditCard,Completed,0,,,3,3,0,1,0,11.54,21
10323,1069,8,101,20240116,20240124,20240127,1348.0,24.248158117535223,326.87,CreditCard,Completed,1,20240123.0,Schedule Conflict,3,2,1,1,0,,8
10324,1022,8,104,20240101,20240122,20240127,1462.5,23.178001777639267,338.98,CreditCard,Completed,0,,,5,4,1,4,0,,21
10325,1028,3,107,20240110,20240121,20240124,674.0,18.35503727668687,123.71,CreditCard,Completed,0,,,3,2,0,1,1,,11
10326,1021,8,103,20240116,20240125,20240127,370.7,15.807226077195226,58.6,CreditCard,Completed,1,20240121.0,Found Better Price,2,3,0,4,1,11.92,9
10327,1064,6,107,20240101,20240124,20240127,1462.5,21.271916540450125,311.1,CreditCard,Completed,0,,,3,2,1,1,0,,23
10328,1027,8,108,20240101,20240122,20240125,600.0,16.937189930131964,101.62,CreditCard,Completed,0,,,3,1,1,3,1,,21
10329,1059,3,103,20240103,20240123,20240125,438.1,22.40416884813134,98.15,CreditCard,Completed,0,,,2,1,1,2,0,,20
10330,1026,4,102,20240103,20240122,20240124,2025.0,17.30063235603089,350.34,CreditCard,Completed,0,,,2,2,1,2,1,,19
10331,1019,8,104,20240109,20240122,20240124,370.7,16.78060765470045,62.21,Installments,Completed,0,,,2,3,1,2,1,,13
10332,1015,4,105,20240101,20240120,20240124,660.0,19.182238293528656,126.6,Installments,Completed,0,,,4,2,0,2,1,,19
10333,1028,7,104,20240113,20240125,20240128,1237.5,23.36989026239238,289.2,CreditCard,Completed,0,,,3,2,0,2,0,,12
10334,1006,2,108,20240114,20240119,20240121,600.0,19.256976435417066,115.54,Mada,Completed,0,,,2,1,0,4,0,7.96,5
10335,1062,1,108,20240101,20240119,20240124,1687.5,16.61802833551947,280.43,Mada,Completed,0,,,5,4,1,3,0,,18
10336,1010,5,104,20240109,20240125,20240127,1080.0,20.30920326953487,219.34,Installments,Completed,0,,,2,3,0,1,0,,16
10337,1015,2,104,20240112,20240120,20240122,1944.0,19.653528751368334,382.06,CreditCard,Completed,1,20240114.0,Schedule Conflict,2,2,0,4,0,,8
10338,1029,7,105,20240102,20240126,20240129,1944.0,23.979330380809145,466.16,CreditCard,Completed,0,,,3,3,0,1,0,,24
10339,1048,2,102,20240101,20240123,20240127,2632.5,16.883535824112833,444.46,Mada,Completed,0,,,4,3,0,1,1,11.97,22
10340,1027,3,108,20240116,20240121,20240124,2025.0,17.931694419423984,363.12,Mada,Completed,0,,,3,1,1,1,1,,5
10341,1075,8,108,20240112,20240123,20240125,1944.0,19.86148391614536,386.11,Mada,Completed,0,,,2,3,1,3,1,,11
10342,1007,3,105,20240101,20240126,20240130,1091.88,17.843820337647685,194.83,CreditCard,Completed,0,,,4,2,1,1,1,,25
10343,1034,6,106,20240101,20240123,20240126,2160.0,17.05155361909324,368.31,CreditCard,Completed,0,,,3,2,0,1,0,,22
10344,1019,6,105,20240116,20240126,20240129,1944.0,16.560532674513333,321.94,Mada,Completed,0,,,3,2,0,4,0,9.79,10
10345,1071,4,108,20240112,20240121,20240123,909.9,15.247955948235832,138.74,Mada,Completed,0,,,2,1,0,2,0,14.36,9
10346,1003,7,104,20240101,20240121,20240125,667.26,21.77063388165517,145.27,Mada,Completed,0,,,4,1,0,3,0,,20
10347,1050,8,102,20240118,20240122,20240124,1080.0,17.846503655979053,192.74,CreditCard,Completed,0,,,2,4,0,4,0,13.06,4
10348,1054,6,102,20240117,20240125,20240127,788.58,16.436392829402074,129.61,Installments,Completed,0,,,2,1,1,3,0,,8
10349,1024,8,104,20240109,20240121,20240124,1620.0,20.53866926510525,332.73,CreditCard,Completed,1,20240120.0,Change of Plans,3,2,1,4,1,,12
10350,1023,8,102,20240101,20240123,20240127,4320.0,15.284425848674376,660.29,Installments,Completed,0,,,4,4,0,3,0,,22
10351,1066,1,103,20240101,20240122,20240127,2025.0,23.45280068066248,474.92,Mada,Completed,0,,,5,2,1,1,1,,21
10352,1038,3,102,20240101,20240120,20240122,1404.0,20.138664930598054,282.75,Installments,Completed,0,,,2,3,0,3,1,,19
10353,1069,7,106,20240102,20240120,20240122,3645.0,23.233148168304375,846.85,CreditCard,Completed,1,20240104.0,Schedule Conflict,2,2,0,2,0,,18
10354,1059,8,106,20240101,20240123,20240128,788.58,23.188447440507424,182.86,Mada,Completed,0,,,5,2,0,3,1,,22
10355,1017,4,103,20240101,20240121,20240126,4050.0,21.88047157425988,886.16,CreditCard,Completed,0,,,5,1,1,4,0,6.08,20
10356,1016,2,102,20240115,20240123,20240125,1080.0,15.662473611656264,169.15,Installments,Completed,0,,,2,2,1,3,1,12.46,8
10357,1045,4,102,20240101,20240124,20240128,2160.0,23.55138082061964,508.71,CreditCard,Completed,0,,,4,1,0,2,0,12.54,23
10358,1013,8,102,20240111,20240125,20240127,667.26,18.664630256454117,124.54,CreditCard,Completed,0,,,2,4,0,2,0,,14
10359,1060,5,101,20240106,20240120,20240122,1213.2,19.9581602038647,242.13,CreditCard,Completed,0,,,2,1,1,4,0,,14
10360,1071,2,108,20240117,20240121,20240124,1620.0,24.849623281908457,402.56,Installments,Completed,0,,,3,1,0,4,0,,4
10361,1019,3,102,20240101,20240120,20240125,864.0,21.950371160399705,189.65,Mada,Completed,0,,,5,3,1,4,1,,19
10362,1075,7,106,20240111,20240122,20240125,3037.5,22.563029437474363,685.35,Mada,Completed,0,,,3,4,0,3,1,,11
10363,1063,2,101,20240101,20240122,20240127,4320.0,21.283710296631085,919.46,CreditCard,Completed,0,,,5,1,0,4,0,,21
10364,1013,8,108,20240101,20240124,20240128,667.26,22.92731415227218,152.98,Installments,Completed,0,,,4,3,0,1,0,9.3,23
10365,1058,5,103,20240101,20240124,20240129,864.0,19.425561462317127,167.84,Mada,Completed,1,20240109.0,Schedule Conflict,5,3,0,4,0,,23
10366,1071,1,107,20240117,20240126,20240129,2227.5,19.759110552240564,440.13,Mada,Completed,0,,,3,4,0,3,0,5.61,9
10367,1047,7,102,20240109,20240122,20240124,1080.0,22.651940203558123,244.64,Mada,Completed,0,,,2,3,0,1,0,11.48,13
10368,1009,7,107,20240101,20240126,20240131,1404.0,18.375942570699696,258.0,Mada,Completed,1,20240101.0,Found Better Price,5,4,0,3,0,,25
10369,1063,6,103,20240101,20240127,20240201,2426.4,18.359674624855174,445.48,Installments,Completed,0,,,5,4,1,1,0,,26
10370,1007,2,102,20240101,20240123,20240127,864.0,23.04603019549593,199.12,Installments,Completed,0,,,4,1,0,4,0,,22
10371,1039,4,107,20240101,20240126,20240131,3037.5,19.329104845483354,587.12,Mada,Completed,0,,,5,4,0,2,0,,25
10372,1064,7,101,20240101,20240125,20240128,667.26,17.679359535661558,117.97,Installments,Completed,0,,,3,4,1,2,0,,24
10373,1041,5,103,20240108,20240124,20240126,2426.4,23.45966982934165,569.23,Mada,Completed,0,,,2,2,0,1,1,12.97,16
10374,1063,4,103,20240101,20240124,20240128,1620.0,19.220191288510115,311.37,Mada,Completed,0,,,4,3,0,3,0,13.53,23
10375,1003,2,107,20240110,20240127,20240130,788.58,18.139047742009144,143.04,Mada,Completed,0,,,3,1,1,2,1,,17
10376,1075,2,106,20240101,20240125,20240130,3037.5,19.964511013371116,606.42,Mada,Completed,0,,,5,4,0,2,0,6.07,24
10377,1057,6,102,20240101,20240123,20240126,1620.0,23.628999336770246,382.79,Mada,Completed,0,,,3,4,0,3,0,,22
10378,1048,1,101,20240107,20240124,20240126,1080.0,21.453975883633284,231.7,Installments,Completed,0,,,2,2,1,4,0,,17
10379,1016,7,105,20240101,20240127,20240129,8100.0,23.57647139149925,1909.69,Mada,Completed,0,,,2,2,1,2,0,,26
